mex_sector,mex_subsector,ID,year,Gas,value
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoPFCs,2004,PFCs,0.00
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoSF6,2004,SF6,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosHFCs,2004,HFCs,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosNF3,2004,NF3,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosPFCs,2004,PFCs,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosSF6,2004,SF6,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosHFCs,2004,HFCs,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosNF3,2004,NF3,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosPFCs,2004,PFCs,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosSF6,2004,SF6,107012.51
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesCO2,2005,CO2,26584331.00
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaCH4,2005,CH4,204174.49
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaCO2,2005,CO2,2607249.20
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaN2O,2005,N2O,336072.74
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesCH4,2005,CH4,2555.98
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesCO2,2005,CO2,17440367.50
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeCO2,2005,CO2,203142.52
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaN2O,2005,N2O,109.17
[2] Procesos industriales y uso de productos,[2H] Otros,[2H] OtrosCO2,2005,CO2,71584.85
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesHFCs,2005,HFCs,0.00
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesNF3,2005,NF3,0.00
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesPFCs,2005,PFCs,0.00
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesSF6,2005,SF6,0.00
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaHFCs,2005,HFCs,2655266.56
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaNF3,2005,NF3,0.00
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaPFCs,2005,PFCs,0.00
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaSF6,2005,SF6,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesHFCs,2005,HFCs,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesNF3,2005,NF3,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesPFCs,2005,PFCs,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesSF6,2005,SF6,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeHFCs,2005,HFCs,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeNF3,2005,NF3,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventePFCs,2005,PFCs,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeSF6,2005,SF6,0.00
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaHFCs,2005,HFCs,253.71
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaNF3,2005,NF3,985.03
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaPFCs,2005,PFCs,1664.64
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaSF6,2005,SF6,479.26
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoHFCS,2005,HFCS,1729875.29
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoNF3,2005,NF3,0.00
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoPFCs,2005,PFCs,0.00
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoSF6,2005,SF6,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosHFCs,2005,HFCs,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosNF3,2005,NF3,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosPFCs,2005,PFCs,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosSF6,2005,SF6,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosHFCs,2005,HFCs,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosNF3,2005,NF3,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosPFCs,2005,PFCs,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosSF6,2005,SF6,113826.84
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesCO2,2006,CO2,31876470.33
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaCH4,2006,CH4,213399.41
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaCO2,2006,CO2,2754979.18
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaN2O,2006,N2O,363171.11
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesCH4,2006,CH4,3019.32
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesCO2,2006,CO2,16554661.25
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeCO2,2006,CO2,200645.10
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaN2O,2006,N2O,113.59
[2] Procesos industriales y uso de productos,[2H] Otros,[2H] OtrosCO2,2006,CO2,70066.06
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesHFCs,2006,HFCs,0.00
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesNF3,2006,NF3,0.00
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesPFCs,2006,PFCs,0.00
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesSF6,2006,SF6,0.00
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaHFCs,2006,HFCs,3783875.87
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaNF3,2006,NF3,0.00
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaPFCs,2006,PFCs,0.00
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaSF6,2006,SF6,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesHFCs,2006,HFCs,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesNF3,2006,NF3,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesPFCs,2006,PFCs,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesSF6,2006,SF6,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeHFCs,2006,HFCs,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeNF3,2006,NF3,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventePFCs,2006,PFCs,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeSF6,2006,SF6,0.00
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaHFCs,2006,HFCs,263.99
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaNF3,2006,NF3,1024.91
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaPFCs,2006,PFCs,1732.04
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaSF6,2006,SF6,498.66
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoHFCS,2006,HFCS,2195915.38
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoNF3,2006,NF3,0.00
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoPFCs,2006,PFCs,0.00
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoSF6,2006,SF6,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosHFCs,2006,HFCs,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosNF3,2006,NF3,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosPFCs,2006,PFCs,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosSF6,2006,SF6,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosHFCs,2006,HFCs,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosNF3,2006,NF3,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosPFCs,2006,PFCs,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosSF6,2006,SF6,116940.99
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesCO2,2007,CO2,28632227.50
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaCH4,2007,CH4,184573.36
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaCO2,2007,CO2,2828932.78
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaN2O,2007,N2O,355701.29
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesCH4,2007,CH4,2965.88
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesCO2,2007,CO2,18289157.50
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeCO2,2007,CO2,204707.13
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaN2O,2007,N2O,118.01
[2] Procesos industriales y uso de productos,[2H] Otros,[2H] OtrosCO2,2007,CO2,19999.26
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesHFCs,2007,HFCs,0.00
